ID,var_rpta_alt,Prob_uno
271373#829898#250444,1,0.4660611492160029
289380#761132#319210,1,0.6167741832716931
378791#173519#914598,1,0.7330215017566126
245332#444301#636022,1,0.36485953228153317
313306#24766#876203,0,0.03608878596048889
399477#25073#752825,1,0.38172700653361613
313564#14294#883896,0,0.18950121592533067
442789#13127#1002541,1,0.5819372898510908
305326#25326#876304,0,0.013739196283873082
224741#7303#998867,1,0.6205745758284373
306762#30445#1013855,0,0.0264886751701345
311006#20562#998328,0,0.02365161790500195
271669#26782#752510,1,0.3415693907744074
306780#29959#1014124,0,0.08391419739675106
584195#11462#1011057,1,0.381685682847252
202364#11217#1074955,1,0.5665026513900959
537087#3405#997688,1,0.5087046911901255
314792#4008#885435,0,0.07392814903901866
311268#27159#885737,0,0.07349838453814811
311796#17802#1008552,0,0.1846239114358388
312732#22087#753442,0,0.019127468911158848
129670#7112#1074426,0,0.28733151995033124
71895#17053#996883,1,0.7556555799628084
480234#15649#997965,1,0.5285686416443811
505775#13368#1075706,1,0.37019653401526864
62936#32353#877332,0,0.04307274302653117
312952#27988#884223,0,0.13489338686718255
346972#288848#762596,0,0.3134228752492683
307815#14797#1001148,0,0.025295477118014845
6794#8180#997773,1,0.4073088532225446
313953#23991#1001545,0,0.12770705950592864
312816#31717#884960,1,0.37846495921934975
202964#6868#1011159,0,0.3045669433789635
132271#7178#1001474,1,0.6571526968825988
313745#9541#1004961,0,0.03335639768275207
315784#21187#752508,0,0.12787263383199693
313410#12492#1006062,0,0.0838687226406332
313357#17681#1011095,0,0.10502717927637083
10817#1792#1076478,0,0.2478693002008371
306485#32558#884312,0,0.08010863135448221
308346#29109#728202,0,0.13505183792901806
310788#15585#1077540,0,0.05162011990966794
211039#20828#1078103,0,0.25644809317404943
445210#16446#1008935,0,0.2811904499120959
308944#28322#884428,0,0.1194178429558013
90784#698212#382130,1,0.651769532334238
467417#697378#382964,1,0.5545345676037906
437095#844474#235868,1,0.555500935337691
139430#469531#610811,1,0.9717460229451104
173425#675999#404343,1,0.39799908100508136
239554#728244#352098,1,0.6102005866022633
295576#1080186#156,0,0.3142236098596977
170615#719929#360413,1,0.8688771007016385
373048#1051715#28627,1,0.49959603671491765
269037#512884#567458,0,0.21383835153201142
129799#101481#986291,1,0.5221953099311125
219358#162446#925666,1,0.33175997451449674
542379#343070#737592,0,0.30099686396927333
535204#420037#659954,1,0.6791230982199147
12286#492693#587649,0,0.31456932352897765
587383#875276#205066,1,0.3657003279167655
361716#71676#1033386,1,0.5026908680428617
396978#397788#682112,1,0.7301298694101751
407855#182478#905656,1,0.4679269287230247
384507#705570#374772,1,0.6619275916181637
215418#278817#804222,1,0.7152855693824695
170617#877159#203183,1,0.3944617819511868
347845#53401#1051552,0,0.3043399975338803
605478#149855#938236,1,0.6913905557044633
243391#871503#208839,0,0.24365850226596558
13520#1004171#76171,1,0.939981465155848
573323#516312#564030,1,0.6086261275931971
118312#537937#542405,1,0.4657392432919717
622685#425992#653982,1,0.6743553959643895
284640#297952#785152,1,0.5564569362856593
516771#982031#98311,1,0.5490403061697381
349030#373974#705881,1,0.9627783429911911
129313#1050737#29605,0,0.2927821686448959
304026#437049#643233,1,0.3406530324383557
554693#491027#589315,1,0.6056397140712654
602168#683590#396752,1,0.44240238067361676
153354#996811#83531,1,0.5128893726268281
381996#424246#655740,0,0.3071774519207946
153354#997011#83331,1,0.5140949519797441
207593#427065#652916,1,0.674132049841332
395421#422153#657832,0,0.14869742051785198
291636#1029561#50781,1,0.4274414185733221
502972#1023764#56578,1,0.6947093253360422
208107#387894#691958,0,0.26347709208161196
241506#866379#213963,1,0.5174693136346354
603229#445590#634734,1,0.33877308467644773
255472#296976#786127,1,0.6366427111860283
114625#452494#627860,1,0.49140135195638984
72510#1008046#72296,1,0.4802090011852409
262342#831141#249201,0,0.2782595328462608
48357#839669#240673,0,0.22340453103538668
165615#553110#527232,1,0.8378817281799257
130880#545554#534788,0,0.11157144933011977
628508#315142#767998,1,0.6226010896747807
550301#51790#1053152,1,0.3292579107478923
130066#489624#590718,0,0.18919239163752516
409014#604506#475836,1,0.45464697594597053
492907#561600#518742,1,0.3484353295583582
171095#817728#262614,1,0.5079835425851197
429363#959275#121067,1,0.4044770512349641
146923#604621#475721,1,0.9549628488521233
231021#154161#933957,1,0.5800480427586645
268376#160067#928032,1,0.4681277536282984
241754#426061#653914,1,0.32654343546730225
338360#372481#707374,1,0.6870895348337996
303597#584861#495481,1,0.5552788225772355
285160#670993#409349,1,0.5816462199706961
241771#466464#613878,1,0.41882647364767794
19983#643270#437072,1,0.32610038259456525
445984#283610#799443,0,0.2802878940027178
229060#840253#240089,1,0.3980300363919162
360788#294264#788823,1,0.5661375727012629
478366#702442#377900,1,0.46652217323105805
459964#742614#337728,1,0.45441640143089446
176978#507972#572370,0,0.18455304027866073
280731#553130#527212,0,0.15377195020896367
338794#486086#594256,1,0.39020102159275605
428575#959903#120439,1,0.6064645500180547
582380#457298#623032,1,0.6739548378374899
273539#655647#424695,1,0.42992664004807984
445#806157#274185,1,0.6460826615273499
380668#130557#957292,1,0.7458796801177642
224618#1064058#16284,1,0.3299254663808155
43196#859835#220507,1,0.3343753649345985
284954#669868#410474,1,0.4583813348703394
570848#644708#435634,1,0.6891558147739126
44892#451083#629275,1,0.7636351038974006
456590#771180#309162,1,0.3942539982261746
219756#860718#219624,1,0.5913574262292196
64439#82279#1022969,1,0.45608938034400104
45402#768011#312331,1,0.38076760730458326
326312#54725#1050222,1,0.5131149706008784
334655#891637#188705,0,0.2532766129024537
393172#501298#579044,1,0.568283455929811
194348#878128#202214,0,0.25014990205705795
209104#1058346#21996,1,0.46059868301633244
147021#841354#238988,1,0.586720415365306
224860#436426#643834,1,0.6341539899468948
320574#1073015#7327,1,0.47600114484436484
334255#439260#641045,1,0.6353256572981474
392025#512469#567873,0,0.1926087356034075
393266#512940#567402,1,0.3652114134874204
172951#540327#540015,1,0.34902307082023304
232001#106129#981654,1,0.41908843196927
607511#457041#623282,1,0.3373259330041558
485465#678928#401414,1,0.468194800886989
12100#174497#913615,0,0.3140163256709267
627911#909145#171197,0,0.21833402168370858
477646#265276#817715,1,0.40085739356462147
555100#97709#990058,1,0.4921774035402159
463099#872183#208159,1,0.3549019204765732
240757#681859#398483,1,0.4705301731688
241592#103135#984636,1,0.45531372690612104
218356#719287#361055,1,0.8422329307739986
559155#477859#602483,1,0.42471672829826984
392102#55262#1049691,0,0.30001906348277274
224783#800280#280062,1,0.3554779792948493
324332#719796#360546,1,0.5059384823481523
476512#478856#601486,1,0.48779458683410737
540325#575333#505009,1,0.4650653858585781
405556#716252#364090,1,0.4333273299751686
155067#1053792#26550,1,0.6898977459663433
141916#716051#364291,0,0.28961603751762777
309117#1006702#73640,1,0.4753706120795884
91931#1012443#67899,1,0.5074129271004714
212007#697354#382988,1,0.7109117468813766
581761#82066#1023180,1,0.46450461532748133
262686#164165#923951,1,0.4889947256470602
144949#612853#467489,0,0.2961834812179855
188085#873827#206515,1,0.33300395633368135
467601#700685#379657,0,0.2986336456280673
445977#308800#774321,1,0.4369338820124919
417658#513839#566503,1,0.5015681803116854
378449#957538#122804,1,0.5652419961211916
487508#992923#87419,1,0.5501484138831729
304359#1077138#3204,1,0.5303306513370397
359668#70127#1034922,0,0.28306083859821385
257337#425705#654270,1,0.6763961279924631
258576#390376#689512,1,0.47978500482482483
600365#496256#584086,1,0.8695194133214741
67137#234651#848215,1,0.60618996255852
619947#301372#781745,1,0.6922221562821548
215209#401371#678542,0,0.16163374357063598
338161#337771#742852,1,0.5213731128429069
380153#251233#831766,1,0.48762569085693463
487658#535039#545303,0,0.22173625746272138
614724#491141#589201,1,0.5127228426275612
164120#903299#177043,1,0.4054061576633984
431440#1077051#3291,1,0.5818464539523975
35358#742689#337653,1,0.3670762528578026
300417#523541#556801,1,0.6214575491594768
273198#1065509#14833,1,0.45761784289478485
498262#1004044#76298,1,0.9854841469958212
202880#631060#449282,1,0.5325811733817675
506803#724662#355680,0,0.14614326619671675
108223#652350#427992,1,0.9776682464943919
152319#329432#751267,1,0.7803229556933039
11008#463871#616471,0,0.24487437605781168
194044#1079763#579,1,0.9823531809941425
552432#551036#529306,1,0.53323640757807
350081#716134#364208,1,0.3744282447685496
335486#868377#211965,0,0.13742696440966898
120590#215080#867673,0,0.19864009333649568
550030#92085#995677,1,0.5822549399864055
127275#637228#443114,1,0.4722593086509813
491029#612469#467873,0,0.28229808179996163
411593#1043713#36629,1,0.3588227682891977
177789#748558#331784,1,0.43409131932976674
391483#293974#789112,0,0.18095467874079077
218512#567284#513058,1,0.49526462010978456
438213#326357#756780,1,0.5407902117484067
168263#501915#578427,1,0.9608254703820427
402360#971130#109212,1,0.6117851794423113
15097#772113#308229,1,0.7180636887695452
269118#103136#984635,1,0.5368387890356763
242633#221980#860817,1,0.5360003457485031
501446#714194#366148,1,0.4511838385208922
103515#720208#360134,1,0.5020188880027334
632449#419107#660883,1,0.5246632077260336
470858#1036357#43985,1,0.4824514130665358
296167#41012#1064091,1,0.39968361324781454
162646#418302#661692,1,0.8416898373016146
481874#708454#371888,1,0.41700756822646806
583446#263207#819782,1,0.405564116704683
288206#89888#1015431,0,0.3201666787124207
300565#585813#494529,1,0.3795319521943094
470382#253681#829317,1,0.5444987711003825
234362#623887#456455,1,0.5696294219929418
11573#85187#1020072,1,0.5875951920113245
446718#84178#1021076,1,0.6444835194446343
257280#349885#730875,1,0.553628240093362
375097#1067838#12504,1,0.9731962732992325
290867#756879#323463,1,0.3888228963969778
610075#490895#589447,1,0.7073148471597698
512261#773132#307210,1,0.5016482183687173
345154#688212#392130,0,0.3155610406709457
565826#124062#963766,1,0.4836608815614215
491367#371908#707943,1,0.39957710741688834
392873#627299#453043,1,0.6420002066059644
204282#160267#927833,1,0.3669637461373118
437017#261306#821680,0,0.3044057612497296
204888#869071#211271,1,0.38263401069459396
538297#505832#574510,1,0.6226418841552716
600647#108586#979209,1,0.4485096127980403
69187#136004#952090,1,0.3410051310124657
318258#1026136#54206,1,0.6022646603961637
1527#507284#573058,1,0.47968401237968
600930#333991#746588,1,0.45139058874520377
99823#740928#339414,1,0.4023289021556794
547131#575117#505225,1,0.4215795095523638
160906#129208#958642,1,0.43203287491392905
499564#448714#631642,0,0.16279011507863209
240014#451234#629122,1,0.3767045005444758
346721#201124#887146,0,0.32495986230779095
61171#1031795#48547,1,0.9402711812911084
479930#622466#457876,1,0.5304284235991644
402972#997647#82695,1,0.6005170619058305
138628#946476#133866,1,0.4992415875262164
589425#754242#326100,0,0.3033063656356455
616563#299640#783464,1,0.4016029843383092
258594#980824#99518,0,0.31525306490149024
148294#504529#575813,0,0.19119157141971727
163390#460982#619356,0,0.2850541463384545
532445#874100#206242,0,0.13178766249679036
77081#1008150#72192,0,0.2535190310461088
611119#192719#895526,0,0.2596576396664472
67295#302437#780677,1,0.3471386101402789
527201#870372#209970,0,0.18506230116536795
473491#118645#969188,1,0.6171642793606256
270151#714528#365814,1,0.5316127746735991
370771#811954#268388,1,0.386934534275574
433171#980002#100340,1,0.3789903666929898
545032#58811#1046167,1,0.43482342110650934
498598#121181#966641,1,0.5098744261020844
441780#359900#719962,1,0.5150644020200708
622849#958459#121883,1,0.6538773216713615
447093#874542#205800,0,0.316730878921583
102458#644388#435954,1,0.517851992551147
179856#504058#576284,0,0.2788790184004845
321747#75967#1029102,1,0.36771875528138365
212430#281894#801153,1,0.6690996096826666
453519#223739#859061,1,0.6728353555920705
599875#624444#455898,1,0.4297499013450829
410498#870687#209655,0,0.3024227233093504
457853#35729#1069326,1,0.4751101285134966
310597#1008074#72268,0,0.31002948580012646
33164#744769#335573,1,0.5872536519703365
168574#823187#257155,1,0.7050028528305746
80858#518466#561876,0,0.08990595210939302
433028#1074993#5349,1,0.5042018617661819
486413#805251#275091,1,0.6774755953090336
502667#1024009#56333,1,0.40996062123408356
144414#122324#965493,1,0.6526598935253888
476909#478843#601499,1,0.3540419203156941
348791#296463#786641,1,0.5043681583215883
461969#703538#376804,0,0.29949892375926074
459485#879724#200618,0,0.18492647398065742
410686#592094#488248,1,0.9433320628466569
358357#286707#796352,1,0.5336250450080251
525269#333441#747136,1,0.566710623335762
580439#301965#781149,1,0.4201858377963603
413079#812293#268049,1,0.5289997323796563
494714#632645#447697,1,0.44061242789720534
530063#662718#417624,1,0.37427427556443404
164092#937314#143028,1,0.3506617327788662
287676#858188#222154,1,0.4947129431063779
172033#494402#585940,0,0.32359349597961384
336889#78398#1026723,0,0.26030248951765045
125961#105021#982753,1,0.4361636035353428
223468#972283#108059,1,0.48155737200152293
192423#343972#736702,1,0.7225165832525273
223959#276674#806354,1,0.4046640051927198
330201#250418#832581,1,0.9415975267607544
119932#818314#262028,1,0.5147414671403524
572071#737951#342391,1,0.48920053721676726
278925#1050186#30156,1,0.6887701534182633
538406#406274#673646,1,0.9333368371992289
46972#468456#611886,1,0.4764599502078834
154870#1076566#3776,1,0.33309058190859847
38937#855559#224783,1,0.5702020674099695
238073#203655#881587,1,0.46996018565517966
616769#160396#923056,1,0.45954141070049903
259277#713787#366555,1,0.3413039247861283
291385#610621#469721,0,0.30710321456346057
199947#532003#548339,1,0.42386310473204586
139532#869760#210582,1,0.5125018036060215
609203#665682#414660,1,0.9320538013047106
3610#955171#125171,0,0.30906146246201444
340868#670970#409372,1,0.9765115913769961
26356#855289#225053,1,0.37956839434249073
229282#1021535#58807,1,0.4537516615717787
34115#1025880#54462,1,0.5446714803807162
18333#339400#741242,1,0.3901425485221034
558304#155386#932720,0,0.1941147948994454
134974#808701#271641,1,0.5666944749718122
612109#977952#102390,1,0.4422439039329449
3141#816986#263356,1,0.5083316424331294
334924#421760#658225,1,0.3784259718542675
436666#564468#515874,1,0.5373519900382645
630913#867983#212359,1,0.3702961414979604
101541#379350#700507,1,0.45710851686482695
416734#992740#87602,1,0.438688765420615
282020#977590#102752,1,0.4363106206361382
437314#443655#636667,1,0.5286599873073144
89647#810491#269851,1,0.9499752628083158
39409#1043134#37208,1,0.44365417780953437
605322#455553#624783,1,0.5637822599412657
242349#1009025#71317,1,0.5379318844311513
481445#993437#86905,1,0.4576747833162575
471072#767204#313138,1,0.45879402205461167
522667#739479#340863,1,0.3652233842725498
25914#303880#779223,1,0.4364522708933833
305040#126707#961129,1,0.6938501977660979
80799#830168#250174,1,0.6728361366067056
516642#919158#161184,0,0.23146517738514955
159331#868505#211837,1,0.37474638124680215
258793#679463#400879,1,0.9730512884731938
580561#730960#349382,1,0.6353878617038822
81486#342089#738570,1,0.6859705512853691
259974#447883#632471,1,0.6250105563835667
212476#98972#988805,1,0.5909591231648793
118181#1017573#62769,1,0.4240160429899913
96959#208442#874268,1,0.5953831069380207
70403#774842#305500,0,0.24483356722230848
491368#708642#371700,1,0.4065558472942443
309552#966140#114202,0,0.1906278742825154
594961#872224#208118,0,0.2730341859128534
402488#715809#364533,1,0.6534466870832624
317797#997699#82643,1,0.37589391292620133
439822#52940#1052011,1,0.3372720309175686
154364#336222#744364,1,0.5653449259978339
361379#1051336#29006,1,0.5639868479382032
246683#769601#310741,1,0.6418679512909091
280250#818326#262016,1,0.3534680237499239
169043#869333#211009,0,0.25636719310451317
577948#473279#607063,1,0.9641547487416224
230704#332884#747690,1,0.5805852442856003
43845#959601#120741,1,0.5884313724256967
129010#536127#544215,0,0.2830634662184482
85748#541115#539227,0,0.10755609425102781
562202#879716#200626,1,0.47892786260944115
358820#999258#81084,1,0.5984327962587936
574149#765410#314932,1,0.6252034065546347
560068#127790#960060,1,0.4848770132208515
515722#900596#179746,0,0.20432430226220408
71762#779292#301050,1,0.4385130766102463
171526#711272#369070,1,0.4350748066447122
242648#996101#84241,1,0.6038041871939631
460873#851283#229059,1,0.5134907377254775
270162#607614#472728,0,0.3140780444836221
448606#220200#862592,0,0.2564413864574127
289665#529313#551029,0,0.07072751384834582
261901#234373#848482,1,0.544704899646791
215338#1034590#45752,1,0.5552664753551158
301740#149353#938736,1,0.5229526495000619
433819#597054#483288,1,0.4937214497481416
441423#279140#803902,1,0.39733406539574234
574568#147214#940880,1,0.43896197899045386
311302#944203#136139,1,0.4680583220461986
356706#283617#799436,1,0.6722305674474484
368629#395934#683973,1,0.3660595560132677
449997#36114#1068936,1,0.6047218008277184
204249#789040#291302,0,0.28579988104551546
401526#348416#732327,0,0.3234433696549537
363153#271400#811613,1,0.529530055624932
249335#414076#665848,1,0.5095631196307876
548691#431777#648281,0,0.23955339730941508
550889#1058320#22022,0,0.22082988664562964
324022#136611#951491,1,0.6970652395172836
503719#628001#452341,1,0.4262609124615647
627381#701242#379100,0,0.18471915085743562
231145#835010#245332,1,0.6626180566695518
369670#301343#781774,1,0.401858936041166
335680#352541#727329,1,0.6253175347112957
588577#123559#964267,1,0.676590842663507
535914#230271#852562,1,0.7494496379258457
157414#1069028#11314,1,0.7706340488112369
219471#234711#848157,1,0.5237116930923418
212176#260979#822004,0,0.21506893375785782
444218#949774#130568,1,0.8832915486144115
566429#642728#437614,1,0.5439245812235538
537984#155179#932928,1,0.5451499737033723
38497#1065350#14992,1,0.5544059298573749
365061#838279#242063,0,0.2818224969466273
529283#870083#210259,1,0.32578450543635223
35396#981902#98440,1,0.46671989544861175
354113#844269#236073,1,0.9165981441487656
442035#259390#823597,1,0.7629282145445271
472980#891157#189185,1,0.5350516716042075
456841#673229#407113,1,0.5651499819278246
11677#463073#617269,0,0.2756624260607097
172990#898123#182219,1,0.3493161035148931
601555#751086#329256,1,0.47129210095470947
532570#940735#139607,1,0.5837782371046932
166836#106596#981190,1,0.48136340253917664
144072#560302#520040,0,0.24092038162211907
536155#874312#206030,1,0.6399403181003397
428943#268989#814022,1,0.6007846276343759
412780#306765#776354,0,0.2687484323565756
165539#868271#212071,0,0.31323512869770864
327572#721242#359100,0,0.2691790634706372
622081#323928#759205,1,0.5171468430743176
371565#562076#518266,0,0.2716077918772733
197130#1045657#34685,1,0.9142619773963837
580769#269198#813814,1,0.4755403992948055
617523#592492#487850,1,0.95211035059874
198112#789854#290488,1,0.91625478835142
206699#965222#115120,0,0.30306107423567774
547084#230138#852695,1,0.5347477311139562
458576#494205#586137,1,0.6817456507141609
353302#96652#991120,1,0.7585542779797233
112442#1073990#6352,1,0.6324669263777402
278393#896558#183784,0,0.31653941275573116
489967#429356#650641,1,0.5205333553615439
205722#821450#258892,1,0.3697872035424805
185591#1050252#30090,1,0.9740768005782058
384063#356400#723465,1,0.41009358426006015
363309#340711#739935,1,0.744115914688565
315737#13758#1079119,0,0.013040810864099554
190614#506798#573544,0,0.16336078356981265
234160#624141#456201,1,0.6453538710016249
302374#459398#620945,1,0.5329782703483574
42908#793769#286573,0,0.2906246826838592
295183#1032472#47870,1,0.5483697482445201
350625#276298#806729,1,0.40022927499526023
224126#95495#992283,1,0.529858086363207
295637#159644#928458,1,0.35858124684318715
106135#635906#444436,1,0.5328860290557086
242697#1040714#39628,1,0.38490368708106243
379167#375560#704294,1,0.4580757658222385
259616#990632#89710,1,0.46204902778966084
541418#839160#241182,0,0.3069015848172761
68331#827972#252370,1,0.36522326635438657
318077#263269#819721,1,0.603282442850442
610195#501496#578846,1,0.9532686481372736
529094#106239#981544,1,0.5693166127651536
113773#730595#349747,1,0.5817505296078606
55071#1060525#19817,0,0.14192576864564604
225916#623537#456805,1,0.9735781509484605
570622#488403#591939,1,0.505159923176511
167832#865038#215304,1,0.366629534537279
35236#140216#947886,1,0.5484949598365205
442730#614018#466324,1,0.3881715598192186
50186#515612#564730,0,0.21946853353209803
489558#525969#554373,1,0.4103648317955498
39746#651485#428857,0,0.29008019650908856
150259#845383#234959,1,0.9271345086483422
237829#162171#925936,1,0.7949562156208129
211056#885068#195274,0,0.2509115691944557
340978#152166#935934,1,0.7097075568110109
345350#292063#790998,1,0.6172948471208378
539026#705299#375043,1,0.4003700724556044
374988#1065007#15335,1,0.6780648528236243
378546#303851#779254,1,0.3833963834445057
61562#152805#935295,1,0.3494562565786736
615158#212456#870295,0,0.15115674090170178
180629#963224#117118,0,0.14435430017086864
274594#963044#117298,1,0.4953936284894083
596755#263380#819608,1,0.43881467746989183
591372#1013786#66556,0,0.26289532396475407
297298#188680#899502,1,0.3503151988595156
310185#735770#344572,1,0.45726550210066164
73694#602092#478250,1,0.4220265224321492
344076#808357#271985,1,0.6142312174846214
381796#89311#1015994,1,0.9483005353116486
620761#376581#703271,1,0.7754452036446154
212339#550605#529737,0,0.31227925409216867
537357#874403#205939,0,0.09631882631798845
530878#488188#592154,1,0.35618261114631555
428489#857544#222798,1,0.6653989077367058
362087#389208#690643,1,0.34150956235173396
191225#201175#887095,1,0.39755846004943246
260484#1040734#39608,1,0.44705876654735277
116241#177104#911003,1,0.41385012777272573
399088#868411#211931,0,0.288423358805481
303250#996730#83612,1,0.43991754135513894
611327#1033877#46465,1,0.49839292172987715
402800#59806#1045168,0,0.30898025228879433
199026#1042472#37870,0,0.23938082435523264
474790#816186#264156,1,0.4125230385726297
156208#972941#107401,1,0.4144082348389376
43349#615240#465102,0,0.24967261892360043
243698#458298#622046,1,0.7005868751610044
367569#245710#837285,1,0.5927892777027641
38744#320929#762227,1,0.47720365444155255
263408#662918#417424,1,0.4034997363155292
352231#758100#322242,1,0.6135858601401059
92238#280008#803037,0,0.28784874720379944
234731#35268#1069786,1,0.571537262630128
378062#233098#849730,1,0.7136336218123122
395741#595585#484757,1,0.4748546941529017
575331#241418#841603,1,0.40280260589345673
567597#654033#426309,1,0.9435270801903042
528592#867650#212692,0,0.26429841008939553
435091#291783#791273,1,0.6448061478031992
413851#649695#430647,1,0.4011607556814353
97668#614889#465453,1,0.47736498287080503
69793#423616#656367,1,0.5746097847593012
485441#573960#506382,1,0.5823786263185042
25848#732953#347389,1,0.6932845719602797
605441#1016357#63985,1,0.6732913592235341
90791#503777#576565,1,0.4700405581634679
526706#409978#669942,1,0.3375459409762128
503489#63777#1041225,1,0.5135071076120784
621552#678540#401802,1,0.4684989736320963
370216#628823#451519,1,0.3388106765166907
8305#269131#813879,1,0.3402702638709606
411059#201100#887170,1,0.3544727094589011
99771#653441#426901,1,0.35124194170390377
253509#522978#557364,0,0.2502126717637175
70083#484627#595715,1,0.5065361055660063
153074#440040#640268,0,0.23812532819861462
236705#458204#622139,1,0.6455563052232369
393409#817216#263126,1,0.32893632085547403
486595#149467#938625,1,0.6163396172008526
465111#903891#176451,1,0.3615608660007043
555155#325707#757428,1,0.6526220052881375
20199#784614#295728,1,0.5081912776956397
590069#822473#257869,1,0.4723659163214646
364068#982971#97371,1,0.5763678238370427
209611#348257#732481,1,0.37338598847617016
153398#133573#954413,1,0.5692304361231956
123438#725785#354557,1,0.5938756286036785
412217#441062#639255,1,0.5245484295039172
348578#65990#1039035,0,0.24880921466539213
37296#1013400#66942,0,0.2873620403029915
299017#319065#764073,1,0.4822131518665974
414812#668434#411908,1,0.34642843196077777
523389#271956#811059,0,0.19512793758877775
255927#923416#156926,1,0.46907841184443794
31504#726279#354063,1,0.6058657593201773
111852#721003#359339,1,0.528631147518652
277800#1009753#70589,0,0.08250719256544618
271149#971905#108437,1,0.3920419567998006
38765#809329#271013,1,0.48110131657556426
596753#296918#786183,1,0.5773510796527616
324383#72375#1032684,1,0.3619485866105122
504510#835871#244471,1,0.38588303755754416
25630#36630#1068431,1,0.6855999344842648
122621#884610#195732,1,0.3366211304890102
518820#1024875#55467,1,0.5155297801899199
599161#675749#404593,1,0.5358453261926913
334200#623491#456851,1,0.3649090525344363
304022#1062975#17367,1,0.5249444588486267
47534#439298#641007,1,0.35597515834277543
599857#399439#680472,1,0.4985690263950268
28336#278491#804549,1,0.5092491600064826
333706#279160#803882,1,0.5621480760625003
390583#354194#725667,1,0.7798212068919563
78296#394039#685869,1,0.6988004946753988
528280#487678#592664,1,0.45433452979573696
410881#1047724#32618,1,0.6614323387512783
87413#824446#255896,0,0.23038324419113476
377843#396032#683875,1,0.48413439648434414
291169#802593#277749,0,0.23694442677285418
300801#828564#251778,1,0.6321601541514323
431371#896796#183546,1,0.6241397872834517
254598#322019#761122,1,0.39200045887031715
119173#106533#981253,0,0.22621252905496045
63140#350228#730532,1,0.5434574719970103
95949#633316#447026,1,0.44712969628738375
577021#973230#107112,1,0.37134846895857127
144047#827896#252446,1,0.9239256077139772
536119#857776#222566,1,0.5601935739429974
312578#680401#399941,1,0.7203743874934271
440262#593859#486483,0,0.31022371507095226
298411#848455#231887,1,0.5145600852348529
442392#874279#206063,1,0.4239012155763883
109721#621071#459271,1,0.4033230511694717
7399#645477#434865,0,0.12439271712352233
145731#486742#593600,1,0.6504614958941874
544972#976695#103647,1,0.4220170878434187
85709#303271#779835,1,0.353181129909741
409195#975643#104699,1,0.3451033872620407
132132#498355#581987,1,0.37164877424674025
64805#500278#580064,0,0.3061192696397375
247343#636232#444110,1,0.46869206009375997
311074#526054#554288,1,0.5384896927274344
543801#162859#925255,1,0.37282611011975575
34750#844930#235412,1,0.7359346225613381
57197#339453#741190,1,0.4303540583789154
457413#780352#299990,1,0.5246717663265584
266619#203344#881896,1,0.7125123451641122
453493#785738#294604,1,0.44366109398630355
611638#589026#491316,1,0.35939016997493545
430603#724228#356114,1,0.6804356643040695
542059#196364#891894,1,0.8393281214637892
7069#47268#1057556,1,0.40807592718484037
353873#281186#801859,1,0.9439826971379601
351595#496764#583578,1,0.6374193146222633
83554#540272#540070,1,0.5015610523297219
384038#364896#714959,1,0.6178127947280542
469422#644395#435947,1,0.5133775996727439
6586#353736#726132,0,0.2523572775049997
290761#183101#905036,1,0.3599887125697866
290432#876352#203990,1,0.8781246103989563
437748#736038#344304,1,0.5226348953342648
533326#264923#818067,1,0.3789740503661061
568391#653072#427270,1,0.4508140383754621
600094#680219#400123,1,0.5309292806221348
618046#1056659#23683,1,0.5054684111129357
142830#608472#471870,0,0.09152988430456045
608608#116697#971116,1,0.5392184675921281
159312#973596#106746,0,0.2717864698273701
580548#322838#760299,1,0.7809783349413508
74953#431956#648110,1,0.42692476162369386
50625#221797#860993,1,0.536208133807102
361540#989235#91107,1,0.3438805660612181
467566#618241#462101,1,0.6045832400082555
438411#718895#361447,1,0.9762650875405731
44677#773520#306822,0,0.2802378459171815
138655#397740#682161,1,0.7080961397576913
263698#612514#467828,1,0.6273670428962955
555793#741511#338831,1,0.5134293413500435
379595#402161#677757,1,0.9587513456235693
176720#748152#332190,1,0.5252337831883708
201152#222699#860096,1,0.7125039646571271
159160#427882#652104,1,0.4629801210895496
454799#165106#923015,1,0.47965312701845525
490156#748223#332119,0,0.23063739649156462
34073#648092#432250,1,0.40181221889539503
46848#1014104#66238,1,0.5504419938038368
362641#354058#725804,1,0.4009993809229239
142961#858875#221467,1,0.42056115121704307
469214#346619#734086,1,0.44226200498947577
15124#323383#759748,1,0.6438966626738358
444209#930468#149874,1,0.9690920681503777
176352#298376#784727,1,0.5132408976316922
14969#737825#342517,0,0.31954318663083076
276488#816604#263738,1,0.9631306195547774
319158#353006#726866,1,0.702767022130001
550437#307415#775709,0,0.28213683909100107
321092#377402#702456,0,0.15327067946257775
248064#470862#609480,1,0.393599589814182
26094#963825#116517,1,0.4242743641483821
193245#115814#972005,1,0.7141164532049706
567167#588980#491362,1,0.3724835016291494
481540#709156#371186,1,0.466176804804491
116043#201332#886938,1,0.9655935111667394
430643#848753#231589,1,0.6575779798615772
573868#766035#314307,1,0.4202815778648911
176625#302368#780750,0,0.28415117984709637
10797#471961#608381,0,0.2070860171755231
320603#867955#212387,1,0.40058720778709184
629789#165455#922663,1,0.46056600517158147
631306#190255#897981,1,0.4358522908025845
478089#977987#102355,1,0.48878102672429957
417128#591738#488604,1,0.6362180754809021
472609#881543#198799,1,0.3974777557056312
154252#1073573#6769,1,0.8366849560434474
